LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-71.1120095,42.3645441,268,Western Ave,,,,,,,89673486663e1a59
-71.112124,42.3645369,270,Western Ave,,,,,,,80e09a5cd9040d59
-71.1121395,42.3645355,272,Western Ave,,,,,,,adf4e0d500399278
-71.1117796,42.3645439,258,Western Ave,,,,,,,f75ac0df49232595
-71.1122036,42.3643756,4,Bancroft St,,,,,,,39efb4bc76bab129
-71.1122052,42.3643863,2,Bancroft St,,,,,,,d4de37f36a881e62
-71.1124448,42.364508,280,Western Ave,,,,,,,3df6c5dd3359a180
-71.1131771,42.3641063,23,Montague St,,,,,,,992e6550dbd595e3
-71.1134033,42.3642827,322-1/2,Western Ave,,,,,,,63e16f369aa9b8a3
-71.1119119,42.3631694,245,River St,,,,,,,3259c6bc19b9a8f9
-71.1119874,42.3631161,247,River St,,,,,,,b593489e53466cd1
-71.113396,42.3637822,10,Ballord Pl,,,,,,,f9a81cd7ee904166
-71.1131606,42.3637857,3,Ballord Pl,,,,,,,678cbff591207be4
-71.1131392,42.3637871,5,Ballord Pl,,,,,,,eba15918e96dd329
-71.1132383,42.3637409,6,Ballord Pl,,,,,,,5afa7a692b0ce394
-71.1134002,42.3639003,2,Ballord Pl,,,,,,,d2c62436184f2c8c
-71.1131269,42.36424,11,Montague St,,,,,,,8f09683cb2eefe34
-71.1137156,42.3643962,338,Western Ave,,,,,,,aeb5ae37f3745b88
-71.1137018,42.3643973,336,Western Ave,,,,,,,15dc631f73e98d5d
-71.1135526,42.3644071,330,Western Ave,,,,,,,da58162dad0115cb
-71.1133254,42.3644204,322,Western Ave,,,,,,,0a15094db0d932f1
-71.113277,42.3644206,318,Western Ave,,,,,,,9c95626e52c5be54
-71.1132601,42.3644221,316,Western Ave,,,,,,,502d17e4a380db29
-71.1139829,42.3642762,207,Putnam Ave,,,,,,,3911206bb43135f7
-71.1139894,42.3643113,201,Putnam Ave,,,,,,,73d81e28e051f368
-71.1139879,42.364303,203,Putnam Ave,,,,,,,055d7a9399263ff1
-71.1139856,42.3642911,205,Putnam Ave,,,,,,,ce594e2c5cc6749b
-71.1139752,42.3642091,209,Putnam Ave,,,,,,,748294d964212677
-71.1139736,42.3642006,211,Putnam Ave,,,,,,,dc057cfc4dd22798
-71.1139718,42.3641913,213,Putnam Ave,,,,,,,c0b49c4936d2b9f4
-71.1139702,42.3641828,215,Putnam Ave,,,,,,,13e1323128d87df4
-71.1136801,42.3639756,222,Putnam Ave,,,,,,,cf2c60098bd3a54e
-71.1137053,42.3640439,220,Putnam Ave,,,,,,,e0a2dfbf990ce792
-71.1136615,42.3637113,232,Putnam Ave,,,,,,,fc787b1ec5ed23c6
-71.1136326,42.3636659,234,Putnam Ave,,,,,,,359d2ca138571824
-71.1136118,42.3635537,238,Putnam Ave,,,,,,,472be63af8d94963
-71.1133877,42.363472,1,Pond Pl,,,,,,,66b5a673e6864b9c
-71.1133857,42.3634593,2,Pond Pl,,,,,,,f5eca28f71060588
-71.1135788,42.3631818,252,Putnam Ave,,,,,,,2e83ae28e5df0f83
-71.1135559,42.363069,256,Putnam Ave,,,,,,,870c1ca09670bed9
-71.1147714,42.3635125,24,Blackstone St,,,,,,,02bcd19176fd540c
-71.1141151,42.3598197,165,Pleasant St,,,,,,,d13bfd869a404dd2
-71.1141515,42.3611424,340,River St,,,,,,,b6415c95fb17430c
-71.1093268,42.3632006,61,Pleasant St,,,,,,,4b5b61849ced7a56
-71.1100996,42.3630809,53,Kelly Rd,,,,,,,f38d11839d2a9944
-71.1100431,42.3627664,73,Pleasant St,,,,,,,debb3ffea0afe8fa
-71.1104799,42.3621903,85,Pleasant St,,,,,,,196c263986f60ecf
-71.1104461,42.3622185,83,Pleasant St,,,,,,,faddfa8207248292
-71.1112975,42.3627193,19,Rockwell St,,,,,,,2ba6491cd9ec250b
-71.1113057,42.3627279,21,Rockwell St,,,,,,,bda1afc90e1a756e
-71.1113394,42.3625546,18,Rockwell St,,,,,,,df46c8bf0b29d436
-71.1118163,42.3624269,57,Fairmont St,,,,,,,a4a0212c906ff76b
-71.1111757,42.3619818,39,Fairmont St,,,,,,,058b72fab7512ac1
-71.1110241,42.3618853,37,Fairmont St,,,,,,,e733ea9a2e5de552
-71.1110359,42.3618916,37-A,Fairmont St,,,,,,,c7ffbb075d193324
-71.1109856,42.3618428,35-A,Fairmont St,,,,,,,c41934a5a500c94e
-71.1109729,42.3618347,35,Fairmont St,,,,,,,e6c1a038fff964ff
-71.1112867,42.3618802,40,Fairmont St,,,,,,,3b674299fe46aed2
-71.1111046,42.3617748,36,Fairmont St,,,,,,,010d6c4e5a70a266
-71.1111854,42.3618203,38,Fairmont St,,,,,,,a933887c1e64a0ef
-71.1111896,42.3616171,99,Pleasant St,,,,,,,10057facd3daa9ba
-71.1112306,42.3615818,101,Pleasant St,,,,,,,845ab9b60d946e8d
-71.1112918,42.3615263,103,Pleasant St,,,,,,,241e0f16d16649ec
-71.1113039,42.3615159,105,Pleasant St,,,,,,,d39795e41b461b3b
-71.1113847,42.3614497,107,Pleasant St,,,,,,,de744814df86a78b
-71.1114776,42.3613701,111,Pleasant St,,,,,,,9963f53f674e5fe8
-71.111492,42.3613546,113,Pleasant St,,,,,,,c02f4859d5365b64
-71.1114,42.3614323,109,Pleasant St,,,,,,,1b744815f4df1d1c
-71.1115527,42.3612843,113-1/2,Pleasant St,,,,,,,ce7544d344cad945
-71.1116252,42.3612682,115-B,Pleasant St,,,,,,,4b6b3a310aca954a
-71.1117658,42.361309,115,Pleasant St,,,,,,,a0dfbf84b29bb456
-71.1117193,42.3612743,115-A,Pleasant St,,,,,,,d383ffea10f738ff
-71.1117252,42.3612395,117-A,Pleasant St,,,,,,,681103a8fbbe5acf
-71.1119177,42.3614425,26,Andrew St,,,,,,,4102fab8f25c28f6
-71.1119295,42.3609877,121,Pleasant St,,,,,,,27d59f7234a5d59f
-71.1121979,42.3609845,323,Allston St,,,,,,,ce65903dda42a532
-71.1123038,42.3611789,34,Andrew St,,,,,,,9b92716bbce03c00
-71.1121389,42.3613171,32,Andrew St,,,,,,,9ebc11d1affe414c
-71.1120473,42.3613942,28,Andrew St,,,,,,,83ce42ca772c4506
-71.1122448,42.3614286,29,Andrew St,,,,,,,2878e3c01cae36a4
-71.1121374,42.3615065,25,Andrew St,,,,,,,db6fe8b503fd56d5
-71.1117819,42.3615821,16,Andrew St,,,,,,,ed451247c52dd18e
-71.1117135,42.3616426,14,Andrew St,,,,,,,490583bca9804361
-71.1116707,42.3617202,12-1,Andrew St,,,,,,,6aa75f79029c0dc3
-71.111676,42.3617157,12-2,Andrew St,,,,,,,8661a3f683198ade
-71.1117782,42.3618128,11,Andrew St,,,,,,,037e3d42a6113018
-71.1130169,42.3612559,346,Allston St,,,,,,,2af6036f9bb2ccc1
-71.1130276,42.3612298,348,Allston St,,,,,,,b2d585ab6f483358
-71.1132307,42.3612196,344,Putnam Ave,,,,,,,c6f458dad70e5474
-71.112863,42.3612233,342,Allston St,,,,,,,b8ecca53fc9fd910
-71.1124214,42.3606468,131,Pleasant St,,,,,,,acc18dfa957a505b
-71.1125614,42.3604655,141,Pleasant St,,,,,,,843b7ba962f05aa9
-71.1127505,42.3605946,139,Pleasant St,,,,,,,d4e4c07dcd006ac4
-71.1126983,42.3605622,137,Pleasant St,,,,,,,5b3f503558939acd
-71.1130041,42.3604736,380,Putnam Ave,,,,,,,bbc27feef8d31d73
-71.1129739,42.3604446,382,Putnam Ave,,,,,,,b143f425d0967ec2
-71.1128721,42.3603466,384,Putnam Ave,,,,,,,f6465b7ae02278b7
-71.1128432,42.3603188,386,Putnam Ave,,,,,,,4658d2ded5aed356
-71.112907,42.3607464,366,Putnam Ave,,,,,,,536cffab56624c99
-71.113217,42.3608156,360,Putnam Ave,,,,,,,68c155a47f1b6aea
-71.1132159,42.3608099,362,Putnam Ave,,,,,,,e7daa2fdc94e85b1
-71.113215,42.3608046,364,Putnam Ave,,,,,,,fdee358c0f8181b6
-71.1132298,42.3609131,358,Putnam Ave,,,,,,,89e4978543167d15
-71.113231,42.3609199,356,Putnam Ave,,,,,,,3ace6906ba238bb7
-71.1132319,42.3609252,354,Putnam Ave,,,,,,,ca8a5f8e82ec73b7
-71.1132714,42.3611154,346,Putnam Ave,,,,,,,22ae5829f342d258
-71.1028014,42.3646664,580,Massachusetts Ave,,,,,,,555b5ccd082248a5
-71.1027676,42.3646435,580-B,Massachusetts Ave,,,,,,,3b25b6ea1b97b7eb
-71.1042365,42.3641008,237,Franklin St,,,,,,,d4524d2321aff4a4
-71.1017619,42.3634945,10,Brookline St,,,,,,,dfdf8a529a1dafe6
-71.1016513,42.3636166,4,Brookline St,,,,,,,b0485925060cd114
-71.1013722,42.362705,129,Franklin St,,,,,,,a4e066e35c859c23
-71.1014234,42.3619156,45,Sidney St,,,,,,,566ba83024bd3190
-71.1029855,42.3635161,195,Franklin St,,,,,,,2a12c6ced047c57c
-71.1029522,42.363496,193,Franklin St,,,,,,,76325a9249806ca8
-71.1047787,42.3633359,154,Auburn St,,,,,,,01703a01b8be7f66
-71.1041293,42.36293,1,Salem St,,,,,,,d640a9d6bc7f9a47
-71.1041608,42.3628409,3,Salem St,,,,,,,9da5dc180bdc0b2d
-71.1035244,42.3628298,117,Auburn St,,,,,,,db64517695fbbd7a
-71.1035426,42.3625243,114,Auburn St,,,,,,,5d714e04dad2ee10
-71.1030435,42.3624917,101,Auburn St,,,,,,,d7d076fed5032835
-71.1027908,42.3626431,51,Brookline St,,,,,,,0c53485741c1ea9a
-71.1026402,42.3625064,68-101,Brookline St,,,,,,,37181978488099b8
-71.1025951,42.3625575,68-102,Brookline St,,,,,,,f4fe2274207f0289
-71.1025306,42.362626,68-104,Brookline St,,,,,,,d86fe02df7a5942e
-71.1025837,42.3625658,68-103,Brookline St,,,,,,,a5327687489a9b49
-71.1024739,42.3626103,68-105,Brookline St,,,,,,,6fe4d1bd827d7103
-71.1024348,42.3627249,66,Brookline St,,,,,,,44704e10b1d76c06
-71.1023059,42.3626979,150,Franklin St,,,,,,,c27579301e7a2475
-71.1019073,42.3624037,1,Brookline Pl,,,,,,,9a5c5fb4ddc39568
-71.1027324,42.3624129,70,Brookline St,,,,,,,4c0f74e4588f0bc9
-71.1027285,42.36234,95,Auburn Pk,,,,,,,e34b83a049a58d29
-71.1026776,42.3623125,93,Auburn Pk,,,,,,,846c5e682f72e1f7
-71.1026201,42.3622972,91,Auburn Pk,,,,,,,e416823752aa5740
-71.1025401,42.3622459,89,Auburn Pk,,,,,,,8f0ea358c9e26812
-71.1024519,42.3621935,87,Auburn Pk,,,,,,,5a4aa9053032dc8b
-71.1023753,42.3621477,85,Auburn Pk,,,,,,,cb7f653309eeb0c1
-71.102826,42.3621034,84,Auburn Pk,,,,,,,f367c1f54af87e13
-71.102908,42.3621609,88,Auburn Pk,,,,,,,c1bea913b1a80bdc
-71.1025535,42.3619599,80,Auburn Pk,,,,,,,e70a27df25cbf298
-71.1031165,42.3619881,72,Brookline St,,,,,,,5f30f08d6083c921
-71.10324,42.3624184,102,Auburn St,,,,,,,f3354a71a6443317
-71.1032347,42.3624153,100,Auburn St,,,,,,,2fb9e7e5750cfb51
-71.1034592,42.3624092,108,Auburn St,,,,,,,bfd1f62dcf56b824
-71.1033044,42.3622576,69,Brookline St,,,,,,,d14b4fc5bf8f620d
-71.1035522,42.3622592,106,Auburn St,,,,,,,aaa3db37fd3d9313
-71.1035437,42.3622544,104,Auburn St,,,,,,,1a83606bbf183745
-71.1038237,42.3624952,120-B,Auburn St,,,,,,,90c9e938e3625323
-71.103901,42.3628073,126,Auburn St,,,,,,,a4558f61c42353c7
-71.1037136,42.3626906,120-A,Auburn St,,,,,,,bfc977027ac9db71
-71.1037427,42.3627093,122,Auburn St,,,,,,,670b1bb6d8779892
-71.1038855,42.3627979,124,Auburn St,,,,,,,bfea7dcffe5a2c03
-71.1040438,42.3627422,4,Salem St,,,,,,,bcb5ff77885d099d
-71.1041382,42.3626297,6,Salem St,,,,,,,6bc68ebf0cfb5a57
-71.1041467,42.3626218,8,Salem St,,,,,,,31f1e59955ba13bd
-71.1043614,42.3626193,7,Salem St,,,,,,,8c8a82546ca6ff3b
-71.1046122,42.3627247,84,Pearl St,,,,,,,e511adbf48d37c06
-71.1046523,42.3626434,88,Pearl St,,,,,,,9758759f6e16e307
-71.1045133,42.3625489,11,Salem St,,,,,,,b94827667983f513
-71.1038747,42.3624133,120-C,Auburn St,,,,,,,29e45fe835ef0a9d
-71.104071,42.3622136,15,Watson St,,,,,,,97f68e56dd0d7e4a
-71.1038688,42.3622046,11,Watson St,,,,,,,0bada64c4e34938e
-71.103429,42.361915,83,Brookline St,,,,,,,3ca102f11ec71ef6
-71.1033108,42.3620511,75,Brookline St,,,,,,,9ed5f11c745373d4
-71.1032644,42.3617696,47,Pilgrim St,,,,,,,5f3613a36e1bb9b9
-71.1046156,42.3623958,15,Salem St,,,,,,,6ad1b96aea1c0e09
-71.1042098,42.362486,10,Salem St,,,,,,,a99e65dea29f45c2
-71.1043889,42.3624221,14,Salem St,,,,,,,ca9bf1650ed589c6
-71.1047929,42.3625821,92,Pearl St,,,,,,,9d5f4a409e41891a
-71.1043801,42.3629371,76,Pearl St,,,,,,,7c782654ddd2ef50
-71.1039859,42.3632437,64,Pearl St,,,,,,,0257abb037b0d075
-71.1033221,42.3633002,198,Franklin St,,,,,,,d48c5e6bfece33b3
-71.1046459,42.3629344,77,Pearl St,,,,,,,35f481cf59a32474
-71.1046579,42.3629241,79,Pearl St,,,,,,,38c6afd06ae7a60d
-71.1047631,42.3628269,83,Pearl St,,,,,,,5f2af0c11186291e
-71.1047741,42.3628171,85,Pearl St,,,,,,,cf98d59287f873b3
-71.1049907,42.3633661,158,Auburn St,,,,,,,eb3b2a204594ab88
-71.1053613,42.3636716,174,Auburn St,,,,,,,382a4a5111921e65
-71.1053588,42.3636701,172,Auburn St,,,,,,,fee3340826607e35
-71.1052154,42.3635899,168,Auburn St,,,,,,,961abc17b1702300
-71.1052023,42.3635819,166,Auburn St,,,,,,,238acb44fdf7230b
-71.1051298,42.3635393,164,Auburn St,,,,,,,c18e3d87fa27acc9
-71.1050942,42.3637212,169,Auburn St,,,,,,,92228509f84eb1d6
-71.1050679,42.363706,167,Auburn St,,,,,,,10991f9fd6bd0f29
-71.1053352,42.3644604,9,Magazine St,,,,,,,5562afc1e2d1e919
-71.1054632,42.3643473,11,Magazine St,,,,,,,828c11f9069d2405
-71.1059959,42.3638623,25,Magazine St,,,,,,,b861e4008e036347
-71.1059112,42.3639376,23,Magazine St,,,,,,,81541564f7c352f4
-71.1057138,42.3638347,22,Magazine St,,,,,,,e535ef766965e866
-71.1057805,42.3637737,24,Magazine St,,,,,,,6220d18115d6c3de
-71.1061497,42.3638313,27-A,William St,,,,,,,59d6dfe9ac88bae6
-71.106312,42.3637318,27,William St,,,,,,,e182e544f7f0563c
-71.106342,42.3637497,29,William St,,,,,,,9e75bd54d467d2a8
-71.1063473,42.3638109,29-A,William St,,,,,,,c1c83465047906c5
-71.1067689,42.3640187,39,William St,,,,,,,cbae186dd5d89f53
-71.1069853,42.3641066,41,William St,,,,,,,3b2d2d57f484ee2c
-71.1070535,42.3639409,44,William St,,,,,,,2427babea7cde074
-71.1069847,42.363898,42,William St,,,,,,,45f8f92614350978
-71.1064332,42.3634718,33,Magazine St,,,,,,,3942af759cab9fb2
-71.1066713,42.3632794,35,Magazine St,,,,,,,e3f169e91e7cdc2e
-71.1062406,42.3633373,32,Magazine St,,,,,,,8d411203adc59c35
-71.1062426,42.3633354,30,Magazine St,,,,,,,3f3b7c57eef6d396
-71.105943,42.3635064,23,William St,,,,,,,bf93e8ad388ce926
-71.1059686,42.3635218,25,William St,,,,,,,de92f72404914df0
-71.1060074,42.3635452,25-A,William St,,,,,,,ab8f5d486c5d36a4
-71.1054229,42.3632612,13,William St,,,,,,,8d7f0f4d39e9aed8
-71.1055624,42.3632917,15,William St,,,,,,,02b2707e437157c2
-71.1056767,42.3633538,17,William St,,,,,,,33c380cf7ae83b5f
-71.1058112,42.3634284,21,William St,,,,,,,cfcfcd5847d8bb79
-71.1056311,42.3630743,12,William St,,,,,,,c354ea680e669ae5
-71.105773,42.3631583,14,William St,,,,,,,8495eb0b1a992214
-71.1058529,42.3632237,16,William St,,,,,,,1d8a53467225b325
-71.1058801,42.3632401,18,William St,,,,,,,d2b731ffdc7d2020
-71.1053422,42.3632082,11,William St,,,,,,,9648f90ed8e0a3a5
-71.1053332,42.363131,9,William St,,,,,,,4c442e777a17552a
-71.1054296,42.3629482,8,William St,,,,,,,63091ec42cc8689b
-71.1053241,42.3629162,6,William St,,,,,,,9046cc0bb9ed63d4
-71.1051877,42.3628204,4,William St,,,,,,,22444bc534944d99
-71.1054482,42.362961,10,William St,,,,,,,58fb85f55366f922
-71.1050222,42.3629498,3,William St,,,,,,,c087cadd91d2018b
-71.1051173,42.3630065,5,William St,,,,,,,c178207ca9950a91
-71.1051379,42.3630186,7,William St,,,,,,,17d7fea2f00e958f
-71.1046889,42.3624198,27,Watson St,,,,,,,4e83e74a1402aaae
-71.1050856,42.3622986,98,Pearl St,,,,,,,955553e92bdbb31b
-71.1050903,42.3622943,100,Pearl St,,,,,,,fbdc720c7209326e
-71.1051643,42.3622254,102,Pearl St,,,,,,,479bf2c9a4cf77c0
-71.1051684,42.3622216,104,Pearl St,,,,,,,d3bfed50bf316507
-71.1052638,42.3621388,106,Pearl St,,,,,,,2af5fc6ea296d974
-71.1052703,42.3621329,108,Pearl St,,,,,,,106decf0c849398f
-71.1052798,42.3623712,101,Pearl St,,,,,,,6f42e211ea00f51b
-71.1050174,42.3623618,94,Pearl St,,,,,,,dff86714dd215a24
-71.1050215,42.362358,96,Pearl St,,,,,,,5cac9de1a59d7739
-71.1044588,42.3620733,16,Watson St,,,,,,,a3ada9a3c9865d2d
-71.1045424,42.3621257,18,Watson St,,,,,,,b3a540a1a01ecc62
-71.1045492,42.3621297,20,Watson St,,,,,,,2e9f5f6b3aeb676e
-71.1046608,42.3621942,22,Watson St,,,,,,,532b88471bded6d7
-71.1046741,42.362202,24,Watson St,,,,,,,e4ba636ac76ac019
-71.1047382,42.3622431,26,Watson St,,,,,,,fd1ae4a0501ac62e
-71.1044947,42.362277,25,Watson St,,,,,,,c082e89a2f19b4e0
-71.1044833,42.3622703,23,Watson St,,,,,,,918c6636e92625e7
-71.1043901,42.3622118,21,Watson St,,,,,,,bdbc48c7e5097dad
-71.1043795,42.3622056,19,Watson St,,,,,,,9cbaa32eeaf67991
-71.1043179,42.3622747,16,Salem St,,,,,,,a89ece4655721097
-71.1043112,42.3622706,18,Salem St,,,,,,,30e9344055537a29
-71.1042547,42.3621486,15,Watson St,,,,,,,13d3a8114735ba0b
-71.104101,42.3620555,13,Watson St,,,,,,,de8bf93768d99975
-71.1039997,42.3619931,9,Watson St,,,,,,,80522873eb6e4722
-71.1038577,42.3619006,5,Watson St,,,,,,,34b6262d4138d785
-71.1038466,42.3618937,3,Watson St,,,,,,,cbf094063cd82e0f
-71.103901,42.3614356,99,Brookline St,,,,,,,361f2a57df0fadbb
-71.105285,42.3617336,48,Lopez St,,,,,,,254b32e84fe2c821
-71.1051808,42.3616704,40,Lopez St,,,,,,,02503f6a5647b140
-71.1051927,42.3616779,42,Lopez St,,,,,,,b0ee4c75bb7bd4d1
-71.1052076,42.3616871,44,Lopez St,,,,,,,7bec47035215a8ec
-71.1052224,42.3616963,46,Lopez St,,,,,,,86077516a93e8afb
-71.1050893,42.3618127,47,Lopez St,,,,,,,02a584e548e190d0
-71.1055898,42.3618448,118,Pearl St,,,,,,,746e0998dfb5a4bb
-71.1056024,42.3618332,120,Pearl St,,,,,,,fa04e1f671c1dccd
-71.1054984,42.3621673,107,Pearl St,,,,,,,74b5f2f947993c24
-71.1055824,42.3621091,109,Pearl St,,,,,,,c3579a9ae3c8faa4
-71.105709,42.3619775,115,Pearl St,,,,,,,0a0d4493f19e2202
-71.1057663,42.3621778,2,Cottage Ct,,,,,,,bb20344fbd62fb4d
-71.1053728,42.3620419,112,Pearl St,,,,,,,dabddbd5d8d6a3c6
-71.1053786,42.3620366,114,Pearl St,,,,,,,97a2a23a8034485a
-71.1050145,42.3620661,104-1/2,Pearl St,,,,,,,a9d301aa9f18ee30
-71.1058473,42.3622108,1,Cottage Ct,,,,,,,54827b42006b09f1
-71.1059096,42.3621596,5,Cottage Ct,,,,,,,d9cab5f8d4c34043
-71.1058867,42.3620896,6,Cottage Ct,,,,,,,068c839e705d6fc3
-71.1057461,42.3617011,124,Pearl St,,,,,,,2b70353c0b40e5c2
-71.105977,42.3618271,123,Pearl St,,,,,,,c47eea06834bd598
-71.1058344,42.361886,119,Pearl St,,,,,,,d4b70f9b4f7e4b19
-71.1059599,42.3617664,125,Pearl St,,,,,,,1748902dfa772539
-71.1062552,42.3618537,5,Perry St,,,,,,,464474d71595667c
-71.1065399,42.3618293,8,Perry St,,,,,,,8621a11f2b2fc663
-71.1063812,42.3617424,6,Perry St,,,,,,,9e8424d6f8e55f48
-71.1062359,42.3624411,14-1/2,Cottage St,,,,,,,b1a5b8df73a8ac1c
-71.1071193,42.3624091,23,Perry St,,,,,,,823c2f30ab5a6200
-71.107068,42.3624997,50,Magazine St,,,,,,,5f04791847ceae6c
-71.106846,42.3627926,42,Magazine St,,,,,,,5ed11bf3570bf463
-71.1070132,42.362647,48,Magazine St,,,,,,,3f43c15a4db00a1b
-71.106983,42.3626709,44,Magazine St,,,,,,,5bb021cde914ded3
-71.1072481,42.3627597,45,Magazine St,,,,,,,9ee836daea4908c0
-71.1072606,42.3627485,47,Magazine St,,,,,,,e1fd88ca0bbacabb
-71.1072784,42.3627327,49,Magazine St,,,,,,,254a183975bd95ce
-71.106633,42.362908,24,Cottage St,,,,,,,54458a4f1c8c099a
-71.1063701,42.3629652,23,Cottage St,,,,,,,c14faff25f760c4b
-71.1063073,42.3629212,21,Cottage St,,,,,,,6aa4ab19d25f4ad7
-71.1064594,42.3628337,20,Cottage St,,,,,,,8d5839e7a058c590
-71.1061469,42.3628597,19-A,Cottage St,,,,,,,7954aa6f9800d196
-71.1063263,42.3627209,18,Cottage St,,,,,,,648017170da290bd
-71.1062599,42.362682,16,Cottage St,,,,,,,db55a73086fe8115
-71.1061736,42.3626539,14,Cottage St,,,,,,,e59ab8582edd4148
-71.1060292,42.362756,15,Cottage St,,,,,,,3f9eef464fdbf131
-71.1059077,42.3626849,13,Cottage St,,,,,,,2ba26c8928897fbf
-71.1060401,42.362568,12,Cottage St,,,,,,,3d89ec181d622611
-71.1057979,42.3626207,11,Cottage St,,,,,,,217fae2924941d2b
-71.1056822,42.362546,9,Cottage St,,,,,,,2ccc0cd91b0d7eaa
-71.1058233,42.3624183,10,Cottage St,,,,,,,3bde26f76fac9a99
-71.1057638,42.3623932,8,Cottage St,,,,,,,696a7c3866e0ab86
-71.1055921,42.3623,6,Cottage St,,,,,,,47b609c0897c11c8
-71.1055127,42.3624539,7,Cottage St,,,,,,,3f1ceb4cd7d91a29
-71.105509,42.3624517,5,Cottage St,,,,,,,fe680e5ef319254a
-71.1053756,42.3624174,3,Cottage St,,,,,,,164d3faced449521
-71.1061265,42.3628185,19,Cottage St,,,,,,,5b48358d8f583ce8
-71.1072818,42.3633131,34,Cottage St,,,,,,,289f23db8d7a3f28
-71.1072548,42.3632968,32,Cottage St,,,,,,,f3be06b07a4a5ca3
-71.1071551,42.3632367,30,Cottage St,,,,,,,e03d87029f2e6850
-71.1074392,42.3634122,36,Cottage St,,,,,,,24cb4c0675f28b17
-71.1072631,42.3634965,37,Cottage St,,,,,,,d15b1e324eaae3b0
-71.1072847,42.3635966,39,Cottage St,,,,,,,3905759cfa051edd
-71.1073821,42.36363,41,Cottage St,,,,,,,ac117ac7e362dcb1
-71.107567,42.3637042,43,Cottage St,,,,,,,1f3d66484e813d0f
-71.1075935,42.3637204,45,Cottage St,,,,,,,bcf2b7567c319bd6
-71.1085533,42.3634355,2-A,Pleasant Pl,,,,,,,e4fa6c4e8f46b3c5
-71.1081695,42.3633841,5,Pleasant Pl,,,,,,,fd333384db2647b8
-71.1080504,42.3633278,7,Pleasant Pl,,,,,,,b8509f0d2570edfb
-71.1077537,42.3631387,13,Pleasant Pl,,,,,,,bfb4eab31c6172f0
-71.1078909,42.363231,11,Pleasant Pl,,,,,,,edc0aa4056c60b69
-71.1075799,42.3630444,15,Pleasant Pl,,,,,,,96cde5ebdf3620d0
-71.1074821,42.3629885,17,Pleasant Pl,,,,,,,cf8dd232ed95a75f
-71.1065202,42.3620386,11,Perry St,,,,,,,af53ca38051eb171
-71.1066826,42.3621149,15,Perry St,,,,,,,f94fc252719fc007
-71.1068089,42.3622096,17,Perry St,,,,,,,316eb9f615bddbe1
-71.1068516,42.3622355,19,Perry St,,,,,,,e42a79c87377b537
-71.1070963,42.3621618,18,Perry St,,,,,,,93bf89f70b693fd2
-71.1069804,42.3620757,16,Perry St,,,,,,,c97104a0296de4a1
-71.1068171,42.3619889,12,Perry St,,,,,,,13fcf7114184c983
-71.106891,42.3620208,14,Perry St,,,,,,,e109a6705f7b501f
-71.1062263,42.3620389,9,Perry St,,,,,,,421e35b4e5287481
-71.1062021,42.3620239,7,Perry St,,,,,,,cf4adcec4430fb93
-71.1066761,42.3619108,10,Perry St,,,,,,,cd7773887a0552cf
-71.1063142,42.3616262,4,Perry St,,,,,,,9de12fc2cd244333
-71.1065098,42.361571,139,Pearl St,,,,,,,d6f18d08e3599881
-71.1065831,42.3616566,8-1/2,Perry St,,,,,,,194a6b467f96ee44
-71.1062308,42.3615169,133,Pearl St,,,,,,,d7b7e6530a3020d3
-71.1058036,42.3615993,126,Pearl St,,,,,,,22af0a34c33331bf
-71.1058105,42.3615921,128,Pearl St,,,,,,,15531df8e2e21bde
-71.1059062,42.3615631,132,Pearl St,,,,,,,81d539b9e90367d5
-71.1058541,42.3614231,27,Decatur St,,,,,,,7534f91c1fe6cf11
-71.1059392,42.3614618,31,Decatur St,,,,,,,8314f082962b31dc
-71.1056488,42.3612987,25,Decatur St,,,,,,,71a9c346308f687f
-71.1056376,42.3612928,23,Decatur St,,,,,,,822b79337547ea2f
-71.10546,42.3612433,21,Decatur St,,,,,,,d436622026f500ae
-71.106285,42.3614498,135,Pearl St,,,,,,,49396602a3586f1e
-71.1063715,42.3613719,141,Pearl St,,,,,,,81bc901402f4aa2d
-71.1062734,42.3612201,142,Pearl St,,,,,,,4fda5fd6ac51f606
-71.1062527,42.361239,140,Pearl St,,,,,,,778f70da534f732f
-71.106314,42.3611411,146,Pearl St,,,,,,,29a488e7cfca4ea0
-71.1063747,42.3611265,148,Pearl St,,,,,,,85ca1eac40306edc
-71.1061489,42.3610776,144,Pearl St,,,,,,,e73f072cf611b5d5
-71.1058796,42.3612426,30,Decatur St,,,,,,,2df53dbb67261f9d
-71.1065996,42.3612101,3,Lawrence St,,,,,,,1273c4ebcf863c98
-71.106701,42.3612707,5,Lawrence St,,,,,,,abfc86f9caf17a32
-71.106712,42.3612772,7,Lawrence St,,,,,,,7d0393b001a56fa2
-71.1067889,42.3611315,4,Lawrence St,,,,,,,07c50117b8f63601
-71.1067359,42.3611007,2,Lawrence St,,,,,,,5f7c79c0507c1a0e
-71.1067873,42.3610246,153,Pearl St,,,,,,,3933ed8523596153
-71.1070231,42.3611969,12,Lawrence St,,,,,,,d36cee4a5ab147c9
-71.1071109,42.3612483,14,Lawrence St,,,,,,,979109d8a20cddca
-71.1068896,42.3611419,8-B,Lawrence St,,,,,,,13e285f21bd3870d
-71.1069176,42.3612085,10,Lawrence St,,,,,,,610cf38e9f5b4a50
